iteration,state,num_high_quality,high_quality_percent
56100,0.8149033964370109,120.9,60.45
56200,0.8149871047157446,120.96,60.48
56300,0.815073458558418,121.0,60.5
56400,0.8151564316572739,121.04,60.52
56500,0.8152409270759473,121.08,60.54
56600,0.815323484440381,121.1,60.55
56700,0.8154083758806387,121.15,60.575
56800,0.8154915216773466,121.22,60.61
56900,0.8155736501960854,121.24,60.62
57000,0.8156580338207733,121.26,60.63
57100,0.815740409732244,121.3,60.65
57200,0.815823476691139,121.34,60.67
57300,0.8159070408153751,121.42,60.71
57400,0.8159895093724252,121.43,60.715
57500,0.8160710366920964,121.46,60.73
57600,0.8161526294395927,121.47,60.735
57700,0.8162338882887128,121.49,60.745
57800,0.8163159616867196,121.54,60.77
57900,0.8163980907661071,121.56,60.78
58000,0.8164795825242659,121.57,60.785
58100,0.8165589895516295,121.61,60.805
58200,0.8166405059694491,121.62,60.81
58300,0.8167194795380515,121.67,60.835
58400,0.8168011361894885,121.67,60.835
58500,0.8168799633917785,121.7,60.85
58600,0.8169607731647875,121.71,60.855
58700,0.8170407675344034,121.77,60.885
58800,0.8171202786731652,121.83,60.915
58900,0.8172012867745021,121.88,60.94
59000,0.8172794190774861,121.9,60.95
59100,0.8173583910081932,121.94,60.97
59200,0.8174393482770158,122.0,61.0
59300,0.8175179550280214,122.03,61.015
59400,0.8175980702753735,122.07,61.035
59500,0.8176758537436563,122.1,61.05
59600,0.8177521322201252,122.12,61.06
59700,0.8178301491572654,122.16,61.08
59800,0.8179104414766808,122.19,61.095
59900,0.8179897040349828,122.2,61.1
60000,0.8180657266277264,122.24,61.12
60100,0.8181414934608331,122.3,61.15
60200,0.8182199957770958,122.31,61.155
60300,0.8182968193640732,122.32,61.16
60400,0.8183742046969269,122.39,61.195
60500,0.8184512977483006,122.41,61.205
60600,0.8185273905861727,122.43,61.215
60700,0.8186030995105132,122.47,61.235
60800,0.818680268194457,122.5,61.25
60900,0.8187572609164141,122.53,61.265
61000,0.8188333202445652,122.59,61.295
61100,0.8189097985367575,122.63,61.315
61200,0.8189874092538426,122.67,61.335
61300,0.8190625416750408,122.73,61.365
61400,0.8191382070889999,122.78,61.39
61500,0.8192125887175363,122.79,61.395
61600,0.8192870867489381,122.81,61.405
61700,0.8193631120453665,122.83,61.415
61800,0.8194372495691311,122.86,61.43
61900,0.8195118389879629,122.88,61.44
62000,0.8195871853880948,122.89,61.445
62100,0.8196619768517227,122.95,61.475
62200,0.8197363448200821,122.99,61.495
62300,0.8198107177717422,123.02,61.51
62400,0.819884203938883,123.04,61.52
62500,0.819957516463068,123.05,61.525
62600,0.8200311690372878,123.09,61.545
62700,0.8201053012912684,123.11,61.555
62800,0.8201787387488386,123.15,61.575
62900,0.8202542987816847,123.21,61.605
63000,0.8203268511366388,123.24,61.62
63100,0.8203990509699112,123.28,61.64
63200,0.8204723630232591,123.29,61.645
63300,0.8205440877573461,123.31,61.655
63400,0.8206171044845925,123.33,61.665
63500,0.820688744404513,123.37,61.685
63600,0.820761023954807,123.4,61.7
63700,0.8208336596627874,123.42,61.71
63800,0.8209052165002149,123.44,61.72
63900,0.8209761182210471,123.49,61.745
64000,0.8210467194742315,123.51,61.755
64100,0.8211185786922919,123.51,61.755
64200,0.8211900265773197,123.53,61.765
64300,0.8212632544481195,123.56,61.78
64400,0.8213326688158036,123.59,61.795
64500,0.8214056259254713,123.61,61.805
64600,0.8214757232378449,123.65,61.825
64700,0.8215457255885483,123.72,61.86
64800,0.8216169256588174,123.74,61.87
64900,0.8216895401705513,123.78,61.89
65000,0.8217584902032291,123.85,61.925
65100,0.8218295070461319,123.88,61.94
65200,0.821901329223348,123.91,61.955
65300,0.8219713050902633,123.93,61.965
65400,0.8220416169286634,123.95,61.975
65500,0.8221116995749506,123.98,61.99
65600,0.822180920937554,124.01,62.005
65700,0.822252198153502,124.04,62.02
65800,0.8223204752594472,124.07,62.035
65900,0.8223895995405198,124.11,62.055
66000,0.8224613828682094,124.14,62.07
66100,0.822529622021562,124.17,62.085
66200,0.8225994323732376,124.19,62.095
66300,0.8226679183843676,124.23,62.115
66400,0.8227373044755261,124.26,62.13
66500,0.8228053678783835,124.31,62.155
66600,0.8228743858561873,124.33,62.165
66700,0.8229433210699894,124.36,62.18
66800,0.8230099689326852,124.38,62.19
66900,0.8230769336932654,124.41,62.205
67000,0.8231437822836782,124.44,62.22
67100,0.8232096380550913,124.47,62.235
67200,0.8232775540943219,124.5,62.25
67300,0.8233451220390215,124.54,62.27
67400,0.8234115722238274,124.56,62.28
67500,0.8234784513777932,124.6,62.3
67600,0.8235474496979251,124.65,62.325
67700,0.8236130571670267,124.69,62.345
67800,0.8236799682097078,124.7,62.35
67900,0.8237476837773952,124.72,62.36
68000,0.823816247868793,124.75,62.375
68100,0.8238823156922045,124.77,62.385
68200,0.8239488117617025,124.79,62.395
68300,0.824015450521529,124.84,62.42
68400,0.8240815531344533,124.85,62.425
68500,0.8241466786723852,124.86,62.43
68600,0.824212772685933,124.88,62.44
68700,0.8242803764406229,124.91,62.455
68800,0.8243450152174645,124.92,62.46
68900,0.8244116733444876,124.95,62.475
69000,0.8244778690939542,124.97,62.485
69100,0.8245431699921991,125.02,62.51
69200,0.8246097896886744,125.05,62.525
69300,0.8246735069011011,125.08,62.54
69400,0.8247387079452565,125.11,62.555
69500,0.8248039083794011,125.14,62.57
